gameId,playId,contactFrameId,tackleFrameId,frames,d_actual,d_ideal,d_eff,gap_tackle,w_carrier,w_tackler,s_downfield_delta,s_contact,s_downfield_contact,s_downfield_contact_t
2022090800,569,5,8,3,1.68,1.684280261714184,1.0025477748298715,0.8944271909999126,191,200,2.1020513892818977,5.16,4.94002883114255,0.281411816029938
2022090800,617,9,16,7,4.16,4.09257864921372,0.9837929445225287,0.5414794548272345,173,208,-1.5996711749347874,4.05,2.007835483749785,-2.8248213606311827
2022090800,646,22,34,12,6.42,6.105939731114288,0.9510809550022254,1.0358571330062851,254,248,1.3662979515879836,6.58,1.7107931085616943,0.07864856414563334
2022090800,692,30,33,3,9.8,6.223712718305687,0.635072726357723,0.9617692030835729,191,242,0.1247081297301887,1.44,0.2656310243311551,-1.8460952883834914
2022090800,775,12,17,5,3.92,3.6769144673217533,0.9379883845208554,0.5599999999999987,208,250,0.8991970676734379,2.42,0.4845396697304441,-2.0632325710362527
2022090800,933,35,65,30,2.0,1.0580170130957336,0.5290085065478668,0.8062257748298381,212,287,-2.866172080643255,2.87,0.4608367604071577,-0.9074282738533903
2022090800,1030,8,16,8,2.47,2.3773935307390683,0.9625075023235093,0.8080222769206373,213,196,-0.7306062216681843,0.66,-0.5873304078553763,-3.559246114283545
2022090800,1102,17,46,29,6.51,6.274527870684771,0.9638291660038052,1.2503599481749246,215,184,-2.9004373851553136,2.74,2.5038919826233887,-1.600618405690201
2022090800,1230,10,20,10,2.02,1.9915069670980299,0.9858945381673415,0.6236184731067496,220,192,1.5614297517165259,2.91,2.747968167187065,-0.057392271601437915
2022090800,1254,35,39,4,10.439999999999998,9.079344690009297,0.8696690316100861,0.2968164415931186,189,273,0.640094843002849,2.79,2.785811297274576,2.614350612939581
2022090800,1334,7,10,3,3.41,3.3930811956096765,0.9950384737858289,0.25455844122714666,220,250,0.28236469857452473,2.2,-0.3619685637184105,1.1423771610788453
2022090800,1406,28,43,15,2.73,0.46615448083226896,0.1707525570814172,0.2707397274136137,200,322,-1.0297295495762995,4.55,4.54630255887415,0.9853433132691072
2022090800,1736,24,27,3,6.840000000000002,5.962096946544902,0.8716516003720615,0.852115015710902,212,223,1.0482875070500617,4.5,4.106469988643677,-1.37055195887463
2022090800,1836,29,37,8,10.860000000000001,9.365964979648385,0.8624277145164259,1.4855302083768025,208,250,-0.06081759749704441,4.91,-2.258059167038938,-4.2765829040034955
2022090800,1946,42,49,7,11.080000000000002,10.587473730782051,0.9555481706481994,0.3178049716414145,200,341,0.6810555985582611,4.18,4.177628765124344,1.2009622149825785
2022090800,2043,43,48,5,7.6800000000000015,3.902742625385389,0.5081696126803891,1.8309560344257345,203,184,1.4272781179581204,6.08,5.9660550095569045,1.9862564643000815
2022090800,2072,39,69,30,12.63,12.55882956329928,0.9943649693823657,0.3640054944640277,203,242,-3.5888218870366946,5.83,3.5482718186616515,-0.258042069274213
2022090800,2093,38,53,15,6.090000000000001,3.6833137254380097,0.6048134196121526,2.192281916177755,237,248,-2.2515593369404376,6.33,5.923700568057648,4.6993264719409895
2022090800,2184,28,40,12,9.280000000000001,7.4419419508620175,0.8019333998773724,0.89157164602739,191,252,-0.8175053140793034,5.28,0.7229687397402266,-1.349331095219125
2022090800,2208,25,43,18,10.760000000000002,10.185882386911798,0.9466433445085313,0.5333854141237822,203,196,0.5100909167257237,4.55,3.945567251359972,-0.033467648041876116
2022090800,2336,19,25,6,7.2,6.793121521068202,0.9434891001483614,1.5785119575093551,200,185,1.5301868889644221,4.45,4.254874350397781,-2.486908958722572
2022090800,2360,31,36,5,5.540000000000001,5.3364407614064175,0.963256455127512,0.6129437168288778,200,250,0.7481223305453011,4.21,2.406925894623339,-2.2735447185098407
2022090800,2464,17,36,19,7.539999999999999,7.394166619707728,0.9806587028790091,1.0361949623502271,237,230,-0.1035742637476047,5.7,4.0683157329755995,1.1484251200313456
2022090800,2485,40,48,8,17.3,17.011290368458237,0.9833115819918056,1.1080162453682691,215,200,0.025691638259773608,6.98,5.123916919433781,1.8601547776416805
2022090800,2527,9,12,3,4.28,4.27907700328003,0.9997843465607545,1.1116204388189337,177,184,0.5842961932064293,4.56,1.2859499861045898,1.3180533561216243
2022090800,2572,7,22,15,1.9300000000000002,1.914001044931787,0.9917103859750191,1.2070211265756596,215,230,1.295502030738724,2.05,0.6893607613667736,-2.175327898539663
2022090800,2599,9,13,4,3.2800000000000002,3.281234523773026,1.0003763791990932,1.3662357044082885,177,208,1.750720672681619,3.5,2.9899710109475337,-0.011215467324590217
2022090800,2688,9,26,17,6.74,6.65553153399486,0.9874675866461216,0.46518813398451697,213,196,0.6430343624788373,6.92,4.01748112977693,3.7122267448651884
2022090800,2815,18,28,10,8.639999999999999,8.462936842491505,0.9795065789920725,0.6420280367709741,189,196,-0.5337424444444163,4.64,4.399450265889838,0.8775108940222237
2022090800,2860,16,18,2,4.709999999999999,4.177092290098459,0.8868561125474437,0.5663920903402501,208,250,1.3361700965665173,3.22,3.0606606558414637,1.4298333979904232
2022090800,2884,9,12,3,6.140000000000001,6.133946527318284,0.9990140923971146,1.0259142264341625,257,223,0.3676058187897552,4.99,0.9589753010370892,-0.017348555501549703
2022090800,2934,7,20,13,3.0300000000000002,3.021075967267293,0.9970547746756742,0.1746424919657268,215,230,-1.5586213707112024,3.86,0.28807426649673773,-2.295692566443037
2022090800,2958,39,53,14,7.990000000000001,5.507313319577886,0.6892757596467941,0.5852349955359771,237,205,-0.8060273845894593,2.83,2.610973363264199,-4.413285091775629
2022090800,3145,34,46,12,5.290000000000001,4.705581791872289,0.8895239682178239,1.6012495120998462,200,185,1.2084701959395372,0.96,0.8127915514927185,-1.9665528223599924
2022090800,3190,9,17,8,5.77,5.763471176296456,0.9988684880929734,1.6219741058352364,257,196,0.3271008042589991,5.66,2.206990712881151,-2.5363781679974307
2022090800,3341,42,49,7,8.020000000000001,2.8927668416241192,0.3606941199032567,0.7747257579298642,200,192,1.3603817316338187,5.08,4.538724962053339,5.155064686231323
2022090800,3362,27,29,2,6.2299999999999995,6.010673839096584,0.9647951587634966,0.8287339742040198,200,192,0.9311296244804135,2.83,2.7207786617553675,-2.3912153066536934
2022090800,3383,13,30,17,5.779999999999999,5.733524221628446,0.991959207894195,0.686804193347709,208,196,2.2128349919290167,0.9,-0.6059435872134722,-2.4748280890353818
2022090800,3407,7,13,6,2.91,2.9019303919977117,0.9972269388308287,0.8207923001588217,200,192,1.6431420773858219,1.97,1.9365721162836533,-2.1443409258521777
2022090800,3431,9,27,18,4.95,4.93279839442076,0.9965249281658101,0.7778174593052053,220,223,-2.2317121007530636,2.08,-2.0799441163568764,-2.277912430782369
2022090800,3513,7,12,5,2.4,2.3821418933388436,0.9925591222245183,0.2915475947422743,220,250,-0.2147974254682773,0.72,-0.71985997678478,-2.810690622959825
2022090800,3576,49,70,21,17.009999999999998,15.597849210708512,0.9169811411351272,3.9180735062017424,208,197,3.973551254161645,5.26,1.5273366528214964,0.781045014018521
2022091100,57,37,42,5,20.740000000000002,19.934003611919007,0.9611380719343783,0.34985711369072153,222,242,2.111286782470053,8.79,8.03815580193132,5.976266536349771
2022091100,78,65,77,12,17.35,12.007685039173872,0.692085593035958,0.3201562118716451,238,190,0.2948415941642937,3.9,2.793577579356152,-1.3387617378342678
2022091100,121,8,12,4,2.93,2.9284979084848226,0.9994873407798028,1.6700299398513785,261,196,0.43908130085295594,3.88,3.2947256512375316,-3.423013024881789
2022091100,166,15,19,4,4.89,4.868367282775603,0.9955761314469537,1.8023595645708386,250,194,1.2401996825792032,3.43,2.7168227868773873,-3.044265317480415
2022091100,395,37,51,14,3.9400000000000004,1.4669696656713804,0.37232732631253307,2.4298559628093184,224,287,0.24097349209162416,1.72,0.7805961705030791,-1.4610670585443593
2022091100,458,32,49,17,12.47,11.914684217384869,0.9554678602554024,0.974935895328505,193,207,-0.286401087265363,3.27,-0.7027419181445034,-3.288728966726765
2022091100,783,8,15,7,6.08,6.060008250819465,0.9967118833584646,1.4579437574886036,221,210,-1.886485722595019,7.91,-0.9680971689680158,-3.261927878597037
2022091100,807,32,40,8,3.3400000000000003,1.911282292075134,0.5722402072081239,0.82764726786234,215,219,-1.7476899796014576,4.05,3.9807580758763277,1.2088981619899746
2022091100,870,53,61,8,13.409999999999998,12.76347914951092,0.9517881543259449,1.316434578701124,238,207,-0.16715294437636374,5.59,3.4246084090442297,-0.9288667054921355
2022091100,914,39,47,8,5.95,2.4713154391942775,0.4153471326376937,0.2906888370749727,238,287,1.317039047416106,3.46,3.4013998202806333,3.1619766639875553
2022091100,935,40,56,16,5.5200000000000005,4.094447459670229,0.7417477282011283,0.26870057685088483,238,242,-0.6018292174567614,5.07,4.700158891065301,1.8467223619228028
2022091100,956,32,43,11,4.949999999999999,4.6806837107414125,0.9455926688366492,0.8823831367382324,238,287,-0.7556244191723056,4.09,2.8023984304348097,0.01601683368778396
2022091100,996,27,41,14,3.6999999999999997,3.6210633797270133,0.9786657783045982,0.8914033879226607,238,287,-1.382011195476299,3.6,3.48892173702366,-0.29660501793474614
2022091100,1067,42,55,13,11.110000000000001,10.792738299430779,0.9714435913079008,1.5631058825300364,238,207,1.3960158046469031,7.2,4.87350698171516,2.0778405601894363
2022091100,1191,35,36,1,11.12,7.567410389294343,0.6805225170228726,1.297112177107284,231,305,2.877149512675084,5.26,5.056236520635557,5.071465248175286
2022091100,1335,14,25,11,2.38,2.222521091013534,0.9338323911821572,1.1493476410555703,205,242,-0.39985722326625983,2.98,2.9445216095424014,-1.1603929069979582
2022091100,1359,9,18,9,3.29,3.2829864452964146,0.9978682204548373,0.7484650960465695,246,194,-1.1232073306892008,2.34,0.23403370845122184,-2.370980526767721
2022091100,1413,36,48,12,8.75,5.035752178175569,0.5755145346486364,0.8475848040166813,215,234,-0.6476137782172855,5.13,4.79022952981475,0.37378682290991005
2022091100,1434,40,42,2,7.869999999999999,7.606135681145846,0.9664721322929919,0.521536192416215,215,256,1.8403535960880824,4.67,3.224652613732025,-1.2037404091751505
2022091100,1552,8,23,15,2.74,2.7465068723744404,1.0023747709395767,0.5798275605729658,210,242,-0.7948910113378342,2.86,0.3133439752514118,2.1674670594796335
2022091100,1672,21,32,11,8.06,7.9802255607219506,0.9901024268885794,1.3534031180694126,238,190,0.5899387779984919,3.11,2.7359651875294753,-2.0227968316817666
2022091100,1769,8,11,3,3.3899999999999997,3.3354160160315827,0.9838985298028269,1.1130588483993125,196,234,0.01355676164870176,2.82,0.29770702397163484,-2.3825352726274427
2022091100,1887,27,40,13,3.78,2.0742227459942697,0.5487361761889603,2.1250882334623165,210,194,-0.2665377633464976,6.26,5.506080326628341,0.937832023777298
2022091100,1928,9,11,2,4.85,4.836631058908672,0.9972435173007572,1.350740537631121,250,196,1.435915705308083,5.02,4.242277793011924,4.04802977889861
2022091100,2090,1,7,6,0.0,0.0,,0.2952964612046603,185,170,-1.2521619806380162,4.62,-1.8274202218409008,-2.192272046648786
2022091100,2114,40,49,9,7.59,7.281160621769026,0.9593096998378164,4.880461043794938,221,194,2.2439868435594574,5.31,4.6491644590973475,-2.874067223708337
2022091100,2159,8,18,10,5.12,5.115945660383823,0.9992081367937155,0.9803060746521913,212,194,-0.0621721403775185,6.24,-0.8867705717851085,-2.104796481534277
2022091100,2183,36,56,20,11.32,11.29347156546649,0.9976564987161209,0.5852349955359792,215,234,-0.27855652204085724,5.43,3.8456162960481666,0.1405541640414192
2022091100,2245,13,18,5,6.46,5.96110727969225,0.9227720247201625,1.9961212388028915,185,170,0.41608246823181627,4.76,2.988457562594102,-2.6048224231418327
2022091100,2332,57,68,11,12.209999999999997,12.050933573794191,0.9869724466661911,0.6888396039717837,238,190,1.2695533637500178,4.08,4.075232838671399,2.0601175685786637
2022091100,2353,33,43,10,10.8,10.769312884302323,0.9971586003983632,0.5315072906367335,238,248,-1.1101717229114694,6.21,3.1237538685737585,-1.0576091994596004
2022091100,2512,37,51,14,9.65,9.577541438177127,0.9924913407437437,2.377751038271248,221,268,1.5259991666849295,7.76,4.279642235487286,0.3233104839020112
2022091100,2595,39,40,1,9.570000000000002,9.355597255119521,0.977596369395979,1.004041831797865,238,261,1.6125246917281835,3.4,3.082949506407523,-0.2672281902809339
2022091100,2616,9,12,3,5.81,5.816459404139256,1.0011117735179444,0.2501999200639361,210,194,-0.3748784998050726,5.3,0.168326149053776,-1.5550351090553225
2022091100,2640,44,48,4,11.770000000000003,11.344161493913948,0.9638200079790947,0.8914033879226625,222,199,0.8843424679464533,6.33,5.285802987472342,1.3621476949479352
2022091100,2809,49,68,19,11.61,11.60816953701142,0.9998423373825513,0.47042533945356185,238,300,-3.0465521745885504,4.49,4.432116471325588,1.5710532650167737
2022091100,2878,33,43,10,4.569999999999999,4.529911698918642,0.9912279428706002,2.0287188075236045,195,242,0.31944240452994466,4.65,4.567331288474951,-0.5022430293799919
2022091100,2960,10,17,7,8.719999999999999,8.689948216186336,0.9965536945167818,1.1438968484964038,205,194,3.188752061642378,8.23,4.939160809785657,4.226651552575181
2022091100,2984,36,59,23,4.0,3.571022262602128,0.892755565650532,0.4904079934095682,238,240,-1.8240265071614807,3.59,3.482906434530037,-0.014142304634406085
2022091100,3310,1,11,10,0.0,0.0,,1.021763181955594,210,240,2.2413364606956856,5.21,-0.8024474434964667,-0.998147186802872
2022091100,3355,8,11,3,4.58,4.573193632462987,0.9985138935508704,0.5437830449729012,205,242,1.0409461545470728,6.08,1.9080666106943716,0.08796208223943464
2022091100,3475,4,7,3,1.31,1.2955693729013535,0.9889842541231706,0.3860051813123777,196,219,0.7857919724615245,0.59,0.4089586570874478,0.5380874385255149
2022091100,3526,1,8,7,0.0,0.0,,0.930053761886912,212,190,2.981967513940255,8.82,7.202778516526008,7.229662720585723
2022091100,3554,7,30,23,3.8400000000000003,3.840690042166897,1.0001796984809628,0.228473193175918,215,219,2.1057298090986456,6.27,-3.579272616060885,-4.881024443859476
2022091100,3578,11,14,3,4.22,4.224653831972505,1.0011028037849539,1.3601470508735518,212,210,0.6895498802662023,3.6,2.2626223948344077,-2.0223475038635548
2022091100,3647,9,19,10,6.01,5.947940820149439,0.9896740133360132,1.2215563842901356,196,194,-1.643291113366297,4.99,-0.5934300992064395,-4.264505086664288
2022091100,3757,32,42,10,4.36,1.8383144453547695,0.4216317535217361,1.0119288512538847,238,300,0.8728955652347894,5.79,5.233341651169535,3.800977013609544
2022091100,3778,33,39,6,5.03,2.5035374972226747,0.49772117241007446,2.256944837606798,238,242,1.2075190065142287,6.35,5.995695696028824,2.9745567568022575
2022091100,3816,38,49,11,9.289999999999997,8.50403433671337,0.9153965916806645,1.725253604546303,222,242,-0.051880821056302706,6.13,-0.6492710595039177,-1.610175577232064
2022091100,4032,3,10,7,1.57,1.5600320509528025,0.9936509878680271,3.6208424434100963,196,194,1.1724293302335957,5.87,5.553521056317691,-0.17169227742527612
2022091100,4102,6,11,5,3.43,3.4311805548528054,1.0003441850882815,1.2677933585565058,231,210,0.37325291688369533,6.0,0.8941056680334158,0.7164555010627707
2022091100,4266,18,23,5,4.319999999999999,3.8420046850570073,0.8893529363557888,1.402283851436654,238,248,1.168015771916532,4.98,4.623536564188158,0.5747651636891815
2022091100,4307,16,22,6,8.1,8.078737525133498,0.9973750031029011,3.8388800450131253,238,190,1.32647919944824,4.26,1.2604265332621418,-3.280354583922976
2022091101,85,9,22,13,5.37,5.3002830113117545,0.9870173205422261,0.40792156108742106,205,230,-0.47910920834162707,2.63,-1.8616372781630648,-5.2422438139731184
2022091101,184,9,16,7,4.53,4.471509812132813,0.9870882587489652,0.8499999999999985,208,180,-1.5099511210596297,5.02,-1.1480273106842227,-2.874186450016706
2022091101,251,40,52,12,16.55,16.424402576654046,0.9924110318219967,2.013405075984467,225,230,0.47348540410764794,6.32,3.933429189200947,0.022211023525169356
2022091101,272,7,16,9,3.89,3.8812626811387116,0.9977539026063525,0.23409399821439084,211,200,-1.1338585407593442,5.99,3.0617470706168866,2.6135399682474136
2022091101,361,29,58,29,4.05,3.804326484412184,0.9393398726943664,1.6196604582442584,205,291,-2.1918691983577245,5.52,5.464522599560022,0.23094364771188813
2022091101,489,65,71,6,19.369999999999997,19.32833412376763,0.9978489480520202,0.9321480569094164,225,264,0.10469378370641103,5.32,5.134860285927119,4.016110631300423
2022091101,521,42,43,1,11.890000000000004,10.225028117320758,0.859968723071552,0.9563472172804196,225,202,1.2529266083570574,4.81,2.6485131770716017,-3.227366718739453
2022091101,542,1,7,6,0.0,0.0,,0.575673518584968,208,200,-1.8397241602044798,0.33,-0.21667329939847543,-1.1818179675216636
2022091101,599,10,12,2,4.68,4.67641957056892,0.999234950976265,0.5990826320300112,235,280,3.034641441655392,5.95,5.922207804912194,-0.6725303545190165
2022091101,620,36,47,11,13.53,13.294359706281458,0.982583865948371,0.636317530797319,225,212,-0.31065186979841886,4.15,4.124378513912797,1.2543373127847122
2022091101,748,7,17,10,3.72,3.7221633494515034,1.0005815455514793,0.7800640999302569,215,188,-0.0018573651618513098,6.35,-1.4640513066916676,-4.243862251777483
2022091101,850,6,9,3,3.4899999999999993,3.4842789784975547,0.9983607388245145,0.8697700845625816,190,200,-1.576924480207042,5.32,-2.7717712413918663,-5.969716261242615
2022091101,1077,11,17,6,6.939999999999999,6.889303302947262,0.9926950004246777,0.7294518489934732,190,200,-1.9774772280476922,5.53,-0.7610243351267968,-3.670677382601982
2022091101,1192,14,22,8,8.309999999999999,7.7262215862606505,0.9297498900433997,1.3551752654177218,235,250,2.1676763994768042,5.95,5.867367728805093,6.60849913133772
2022091101,1516,46,62,16,15.11,13.738238606167828,0.9092149970991282,0.814370922860087,225,250,0.5675459692403546,6.94,5.092908161144529,3.5102537154012525
2022091101,1720,19,32,13,16.55,16.494474832500728,0.9966450049849382,1.6065490966665124,215,200,-1.4055728597829802,4.89,1.6250729186411774,-0.05892334260824093
2022091101,1744,43,48,5,27.24,27.10709132312061,0.9951208268399637,0.5508175741568035,260,209,2.1006475642323617,8.35,7.992774876475389,7.102379763390175
2022091101,1785,11,18,7,6.359999999999999,6.283390804334868,0.9879545289834699,1.6260381299342355,248,203,1.365249764263678,4.65,1.937181398282585,-3.307778399107405
2022091101,1945,45,50,5,22.770000000000003,22.61102386005552,0.9930181756721791,0.6332456079595025,216,318,1.4336270283815193,5.77,5.734822401376082,6.597064988799059
2022091101,2051,31,52,21,6.46,3.719032132154813,0.5757015684450175,0.23769728648009242,225,235,-1.3197203158201873,3.01,2.7319693305674964,0.7910910051259299
2022091101,2341,14,17,3,6.660000000000002,6.641987654309512,0.9972954435900165,0.943398113205658,240,235,-0.11751130897544104,1.06,0.324037023260892,0.8419116565319996
2022091101,2545,29,35,6,4.1899999999999995,3.0027320892813605,0.7166425034084394,1.3607718398026871,216,250,0.9333833896738135,4.14,3.1899248250917673,0.6963605723266
2022091101,2683,40,46,6,4.500000000000001,4.035504925037264,0.896778872230503,1.0212247548899271,233,238,0.923924963830544,3.08,3.0120223666786234,1.5001437602764887
2022091101,2832,18,24,6,9.159999999999998,9.031998671390513,0.9860260558286588,1.142015761712593,246,191,-0.3989023573831958,6.84,3.6821744922486,-2.605419188046753
2022091101,2909,56,63,7,17.04,16.88711046923067,0.9910276096966356,2.8577613616255637,215,209,-0.7002491503452783,6.77,6.170200182821962,0.007869660470753085
2022091101,2951,17,26,9,11.989999999999998,11.993502407553848,1.0002921107217555,0.7793587107359512,260,233,0.18739816416560195,5.79,2.2799947935890654,-1.2428568945393565
2022091101,3040,27,50,23,6.47,6.163513608324393,0.9526296148878505,0.6806614430096672,205,270,-2.08980607665623,4.65,4.610430188912073,0.913035162164097
2022091101,3080,56,65,9,6.92,5.092425748108661,0.7358996745821764,2.9003792855418076,205,214,-0.3781654596681898,4.91,4.334870298125704,-1.711387404406657
2022091101,3101,27,34,7,17.91,17.66579180223745,0.9863647014091262,0.730000000000004,190,209,0.18479675551523922,6.25,5.200923429268204,0.658486180672953
2022091101,3221,29,40,11,11.649999999999999,11.159914874227313,0.9579326072298124,0.21023796041628004,225,250,-0.647779591868846,5.26,3.993169576919812,1.715897098071952
2022091101,3242,22,25,3,16.89,16.680002997601648,0.9875667849379306,1.302497600765549,235,333,3.348593656103303,7.7,5.484487471997884,3.332922941815159
2022091101,3263,19,24,5,15.440000000000001,15.398110273666704,0.997286934822973,0.5400925846556303,179,243,0.4459183099372799,4.09,2.7741976187000064,4.78198874476373
2022091101,3315,58,72,14,5.37,4.244360964856785,0.7903837923383212,1.3059862173851613,225,200,-1.9121784444137058,3.85,3.3528529009593906,1.243081202308954
2022091101,3336,22,41,19,4.41,4.362396130568609,0.989205471784265,0.7843468620450976,216,235,-1.6662747714239579,3.57,3.5059455899795475,-0.9055353229398809
2022091101,3378,30,54,24,9.55,9.29357304808006,0.9731490102701632,0.8115417426109418,216,230,-1.1129430329537087,2.94,2.3785099634623457,-0.11364320213804353
2022091101,3399,32,45,13,4.39,4.114182786410934,0.9371714775423541,0.6072890580275586,216,301,0.1698102320887569,1.72,1.6232383926915095,-0.2187037249259698
2022091101,3569,35,54,19,6.089999999999999,5.905201097337841,0.9696553526006308,0.7615773105863887,225,264,-1.1664617761116491,3.05,2.7521972239352865,-0.273551251543296
2022091101,3591,5,9,4,3.0999999999999996,3.091617699522371,0.9972960321039908,0.28792360097775704,208,180,1.2009580959419628,6.54,2.6777728682318886,-0.498912687911708
2022091101,3669,28,44,16,9.849999999999998,9.668469372139525,0.9815704946334545,2.0263267258761553,225,301,-1.0838730815591553,5.77,3.225708117472664,-1.1548425754849632
2022091101,3707,21,27,6,10.89,10.776455818124989,0.9895735370179052,2.935523803344143,225,235,2.0659950870991013,5.93,4.670991536027318,0.5032427211056147
2022091101,3789,69,87,18,16.58,15.918231685711824,0.96008635016356,1.2624579200908057,215,203,-1.2159487013203718,4.45,3.456343584984218,-0.22675324609041952
2022091101,3841,30,42,12,6.51,6.451046426743493,0.9909441515735012,0.7111258679024394,205,230,-1.409009920754386,3.33,3.211669284580875,-0.08851002806546662
2022091101,3862,46,53,7,19.130000000000003,18.008098178319663,0.9413537991803272,0.9548298277703815,205,209,0.8064920010638894,8.09,6.8472071089630315,3.4563755542615686
2022091101,3961,26,32,6,9.7,8.360633947255431,0.8619210254902507,0.6702984409947573,205,215,-0.31770312376847243,2.48,2.2081219785478075,1.9703345067247033
2022091101,4068,9,15,6,6.0600000000000005,6.061097260397659,1.0001810660722208,0.8820430828480017,216,235,-1.3907951208760294,5.68,-1.5322381405518073,-5.095257443046198
2022091101,4104,7,16,9,3.08,3.0602287496198755,0.9935807628635959,1.2677933585565089,208,212,-0.5320672356783417,3.55,0.06629247815827813,-3.1893279816951896
2022091101,4150,14,20,6,4.01,3.5436986327846896,0.883715369771743,2.190570701894826,211,191,1.3350551251108995,3.38,3.375993510314093,-0.2053244701700961
2022091102,86,36,52,16,5.290000000000001,4.81050932854308,0.9093590413124915,0.5556977595779926,222,245,-2.7700782345896884,5.78,4.880215409401648,1.7494402907622921
2022091102,145,36,49,13,13.169999999999998,12.783504996674427,0.9706533786389088,1.8227451824103116,206,230,0.6391880926840052,8.42,5.727362236055748,1.725823525976509
2022091102,218,19,43,24,1.85,1.7601136326953455,0.9514127744299165,0.36496575181789304,226,309,-0.01764907226320725,0.52,0.5187522277176079,0.8300138899707191
2022091102,322,27,42,15,4.620000000000001,2.1029740844813083,0.45518919577517486,1.405453663412643,222,236,-1.207528423698982,3.75,3.6987868272412614,1.2207135612350828
2022091102,343,29,46,17,4.539999999999999,3.752292632511496,0.8264961745620036,0.8440379138403686,222,292,-1.3356831739218187,5.07,3.169980267622025,0.7949379183092438
2022091102,364,46,56,10,14.010000000000002,12.19108280670753,0.8701700789941135,3.740213897626721,222,212,0.2547311943739903,5.86,5.842334576458906,-2.2899977677639107
2022091102,531,50,69,19,13.940000000000003,13.044174945162306,0.9357370835840964,0.8633075929238677,221,190,0.16996348344793022,4.94,4.678388840193693,3.506302741833087
2022091102,574,43,53,10,12.920000000000003,12.630320661012528,0.9775789985303811,3.3662144910863914,214,268,0.32273347794106,7.02,5.389426902826486,-0.0106168313178351
2022091102,756,14,23,9,7.529999999999999,7.530026560378125,1.0000035272746515,3.7121422386541094,212,215,-1.7506266644731125,5.64,-0.7693366744391372,-6.9871017236742405
2022091102,800,38,51,13,8.08,6.78967598637814,0.8403064339576906,0.7843468620451,212,215,-2.097273941969238,4.77,4.367041043370551,2.415290529086565
2022091102,900,31,52,21,7.1000000000000005,6.7189359276599765,0.9463290038957712,1.8946503635235719,221,295,-1.6609895012478386,4.35,3.628241186217294,1.7578583564121206
2022091102,921,37,48,11,4.45,3.1161033358988597,0.7002479406514291,0.48795491595023494,221,332,-1.1186694475495556,3.88,3.8332842791852295,1.8844752279621424
2022091102,989,31,51,20,5.7,5.209731279058444,0.9139879436944638,3.149412643652785,222,225,0.24428366542646185,1.4,1.3829922635105165,-0.1544492154196812
2022091102,1162,45,53,8,10.740000000000002,9.41628376802653,0.8767489541924142,2.074078108461678,221,202,-0.3360135658991994,5.72,5.711247572820577,1.5749501635335827
2022091102,1204,43,55,12,6.07,4.350287346831243,0.7166865480776347,0.5797413216254316,226,229,-1.6982263139428624,4.14,4.094632414055432,1.0770792863650085
2022091102,1363,43,65,22,16.490000000000002,16.000862476754186,0.9703373242422185,1.5054567413247033,222,225,2.469245250302637,2.29,-0.14219468792796464,-4.156791984534046
2022091102,1406,30,43,13,12.73,11.046651076231202,0.8677652063025295,2.055285868194493,222,266,-0.9272318396678334,5.14,4.0465060855822985,5.340250647768381
2022091102,1472,29,46,17,4.77,2.8299116593985785,0.5932728845699327,1.540194792875242,194,225,-0.7194663413231668,4.47,4.039580416199422,1.8894614292509222
